数据时间,入炉垃圾量,系统时间年,系统时间月,系统时间日,系统时间小时,系统时间分钟,系统时间秒,推料器A位置,推料器B位置,一次风机频率反馈,一次风机电流反馈,A辅助燃烧器运行信号,B辅助燃烧器运行信号,上部烟气温度左,上部烟气温度中,上部烟气温度右,中部烟气温度左,中部烟气温度中,中部烟气温度右,下部烟气温度左,下部烟气温度中,下部烟气温度右,引风机变频器频率反馈,引风机入口调节风门位置反馈,消石灰累计,1#消石灰输送风机运行信号,备用消石灰输送风机运行信号,雾化器浆液流量,省煤器出口温度,反应塔温度,雾化器电流,减湿液PH值,湿法烧碱供应流量,湿法洗涤塔温度,SNCR分配柜氨水流量,SNCR-A氨水供应泵运行信号,SNCR-B氨水供应泵运行信号,NH3浓度,1#SCR氨水流量,SCR系统温度,SCR-A氨水供应泵运行信号,SCR-B氨水供应泵运行信号,活性炭称重累计,1#活性炭输送风机运行信号,备用活性炭输送风机运行信号,除尘器差压,除尘器灰斗温度,烟气温度,烟气压力,烟气含水量,烟气氧量,烟气烟尘,SO2浓度,NOX浓度,CO浓度,HCL浓度,烟气流速
2025-06-01 06:38:03,639817.06,2025.00,6.00,1.00,6.00,36.00,53.00,392.73,392.93,37.39,123.50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.08,--,--,--,--,68.48,--,--,--,--,--,188.23,--,--,--,--,--,--,154.49,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:38:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:40:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1044.52,879.53,1086.54,1046.92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.84,22.96,--,--,--,--,--,--,--,--,155.25,-0.30,21.49,9.55,0.38,46.14,62.18,0.59,6.65,15.57
2025-06-01 06:40:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1062.45,1126.30,1058.67,1088.58,1115.14,44.58,99.60,294.12,--,--,1.38,--,154.23,45.79,6.46,208.53,--,18.68,--,--,--,--,--,--,--,273093.75,--,--,1469.10,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:40:03,639817.06,2025.00,6.00,1.00,6.00,38.00,57.00,410.30,408.57,37.31,125.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.23,--,--,--,--,68.48,--,--,--,--,--,188.31,--,--,--,--,--,--,154.66,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:40:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:42:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1041.24,877.42,1090.33,1045.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.72,23.07,--,--,--,--,--,--,--,--,155.32,-0.28,21.41,9.58,0.43,43.75,62.58,1.41,6.51,15.10
2025-06-01 06:42:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1057.33,1125.30,1053.06,1085.65,1114.15,43.71,99.58,294.12,--,--,1.38,--,154.49,45.57,6.52,203.87,--,19.71,--,--,--,--,--,--,--,273093.75,--,--,1396.88,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:42:03,639817.06,2025.00,6.00,1.00,6.00,41.00,3.00,9.89,8.74,37.49,121.76,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.39,--,--,--,--,68.45,--,--,--,--,--,188.33,--,--,--,--,--,--,154.82,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:42:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:44:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1039.43,875.74,1094.35,1042.60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.69,23.21,--,--,--,--,--,--,--,--,155.44,-0.33,21.51,9.48,0.89,46.99,64.02,1.94,6.69,14.76
2025-06-01 06:44:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1055.41,1127.66,1049.62,1082.33,1117.60,45.14,99.62,294.12,--,--,1.38,--,154.80,45.86,6.51,204.39,--,18.63,--,--,--,--,--,--,--,273093.75,--,--,1467.99,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:44:03,639817.06,2025.00,6.00,1.00,6.00,43.00,2.00,429.04,428.99,37.42,123.99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.60,--,--,--,--,68.45,--,--,--,--,--,188.41,--,--,--,--,--,--,155.00,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:44:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:46:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1036.83,874.00,1093.85,1040.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.94,23.37,--,--,--,--,--,--,--,--,155.44,-0.32,21.47,9.41,0.88,49.33,63.98,1.32,7.07,15.00
2025-06-01 06:46:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1052.41,1128.17,1047.02,1079.51,1116.70,43.46,99.60,294.12,--,--,1.38,--,155.05,45.85,6.52,203.42,--,19.62,--,--,--,--,--,--,--,273096.97,--,--,1402.99,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:46:03,639817.06,2025.00,6.00,1.00,6.00,44.00,56.00,349.62,348.68,37.34,130.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.72,--,--,--,--,68.44,--,--,--,--,--,188.46,--,--,--,--,--,--,155.17,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:46:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:48:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1034.57,872.57,1096.13,1038.68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.83,22.88,--,--,--,--,--,--,--,--,155.62,-0.35,21.56,9.34,0.56,52.96,65.11,4.75,7.23,15.73
2025-06-01 06:48:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1051.18,1128.10,1043.97,1078.78,1116.74,45.21,99.61,294.12,--,--,1.38,--,155.43,45.81,6.50,231.11,--,18.56,--,--,--,--,--,--,--,273096.97,--,--,1484.03,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:48:03,639817.06,2025.00,6.00,1.00,6.00,47.00,3.00,170.74,168.67,37.47,120.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.99,--,--,--,--,68.45,--,--,--,--,--,188.57,--,--,--,--,--,--,155.39,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:48:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:50:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1032.82,871.27,1097.58,1037.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.85,23.14,--,--,--,--,--,--,--,--,155.78,-0.31,21.65,9.19,0.88,67.78,60.45,9.82,7.52,15.23
2025-06-01 06:50:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1049.84,1128.60,1042.44,1072.75,1116.74,43.33,99.61,294.12,--,--,1.38,--,155.71,45.62,6.49,238.82,--,19.65,--,--,--,--,--,--,--,273096.97,--,--,1407.78,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:50:03,639817.06,2025.00,6.00,1.00,6.00,48.00,45.00,537.71,536.18,37.32,130.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,236.12,--,--,--,--,68.48,--,--,--,--,--,188.69,--,--,--,--,--,--,155.56,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:50:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:52:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1030.72,870.00,1095.64,1035.60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.65,23.48,--,--,--,--,--,--,--,--,155.68,-0.31,21.60,9.11,1.06,89.09,55.36,11.09,8.32,15.23
2025-06-01 06:52:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1048.77,1127.10,1040.69,1086.47,1114.08,44.71,99.54,294.12,--,--,1.38,--,155.96,45.77,6.45,223.51,--,19.63,--,--,--,--,--,--,--,273096.97,--,--,1465.90,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:52:03,639821.75,2025.00,6.00,1.00,6.00,50.00,48.00,12.65,11.99,37.17,125.60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,236.16,--,--,--,--,68.52,--,--,--,--,--,188.85,--,--,--,--,--,--,155.76,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:52:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:54:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1030.53,869.53,1093.49,1034.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.83,23.51,--,--,--,--,--,--,--,--,155.74,-0.32,21.59,9.11,0.75,82.00,52.90,6.22,8.15,14.88
2025-06-01 06:54:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1051.76,1125.63,1042.05,1088.71,1111.92,42.88,99.64,294.12,--,--,1.39,--,156.04,45.90,6.45,232.66,--,19.56,--,--,--,--,--,--,--,273096.97,--,--,1376.32,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:54:03,639821.75,2025.00,6.00,1.00,6.00,53.00,3.00,536.56,535.84,37.12,120.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,236.12,--,--,--,--,68.52,--,--,--,--,--,188.95,--,--,--,--,--,--,155.92,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:54:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:56:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1031.37,869.41,1090.13,1033.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.92,22.53,--,--,--,--,--,--,--,--,155.78,-0.31,21.52,9.12,0.56,85.21,52.58,2.48,8.44,14.68
2025-06-01 06:56:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1054.14,1124.03,1042.86,1099.63,1110.43,43.70,99.55,294.12,--,--,1.38,--,156.04,45.81,6.39,248.94,--,19.56,--,--,--,--,--,--,--,273096.97,--,--,1422.92,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:56:03,639821.75,2025.00,6.00,1.00,6.00,55.00,2.00,231.10,230.90,37.14,128.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.94,--,--,--,--,68.53,--,--,--,--,--,189.00,--,--,--,--,--,--,156.02,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:56:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:58:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1032.89,870.15,1091.22,1033.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.88,23.59,--,--,--,--,--,--,--,--,155.81,-0.32,21.54,9.17,0.81,81.34,52.79,1.71,8.14,16.00
2025-06-01 06:58:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1061.18,1124.50,1048.25,1114.84,1112.68,43.21,99.63,294.12,--,--,1.39,--,155.94,45.59,6.43,248.60,--,19.54,--,--,--,--,--,--,--,273096.97,--,--,1411.11,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:58:03,639821.75,2025.00,6.00,1.00,6.00,56.00,56.00,184.46,183.45,37.07,122.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.81,--,--,--,--,68.53,--,--,--,--,--,188.99,--,--,--,--,--,--,156.06,--,--,--,--,--,--,--,--,--,--
2025-06-01 06:58:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:00:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1034.76,870.80,1084.34,1033.79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.96,23.06,--,--,--,--,--,--,--,--,155.74,-0.32,21.43,8.99,0.69,100.14,53.06,0.78,7.91,15.43
2025-06-01 07:00:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1061.51,1121.76,1048.97,1099.96,1108.97,42.83,99.62,294.12,--,--,2.29,--,155.82,53.89,6.45,246.72,--,18.59,--,--,--,--,--,--,--,273096.97,--,--,1401.81,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:00:03,639821.75,2025.00,6.00,1.00,6.00,59.00,3.00,580.95,580.55,37.02,123.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.68,--,--,--,--,68.52,--,--,--,--,--,188.99,--,--,--,--,--,--,156.06,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:00:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:06:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1035.18,870.34,1088.48,1033.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.90,13.66,--,--,--,--,--,--,--,--,155.81,-0.30,21.85,8.89,0.69,9.74,50.74,1.43,3.00,15.70
2025-06-01 07:06:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1058.02,1123.93,1048.93,1072.13,1112.78,43.95,99.61,294.12,--,--,2.29,--,151.14,54.28,6.50,246.77,--,19.47,--,--,--,--,--,--,--,273100.75,--,--,1455.97,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:06:03,639833.56,2025.00,6.00,1.00,7.00,5.00,1.00,466.48,464.81,36.97,124.35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.86,--,--,--,--,68.73,--,--,--,--,--,188.95,--,--,--,--,--,--,154.49,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:06:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:08:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1034.63,869.41,1087.10,1033.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.42,13.66,--,--,--,--,--,--,--,--,155.81,-0.32,21.67,9.34,0.81,3.44,54.01,0.81,1.78,15.18
2025-06-01 07:08:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1055.51,1124.60,1046.04,1080.49,1112.58,42.75,99.59,294.12,--,--,2.29,--,149.43,53.95,6.56,239.68,--,18.54,--,--,--,--,--,--,--,273100.75,--,--,1366.39,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:08:03,639833.56,2025.00,6.00,1.00,7.00,7.00,2.00,90.98,89.57,36.90,119.74,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.81,--,--,--,--,68.73,--,--,--,--,--,189.00,--,--,--,--,--,--,153.59,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:08:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:10:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1033.02,868.32,1083.94,1032.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.21,14.08,--,--,--,--,--,--,--,--,155.80,-0.32,21.76,9.20,0.96,1.89,53.51,0.87,0.97,15.27
2025-06-01 07:10:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1052.74,1122.56,1042.64,1075.67,1108.97,43.89,99.58,294.12,--,--,2.29,--,147.93,54.05,6.61,228.62,--,19.57,--,--,--,--,--,--,--,273100.75,--,--,1420.21,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:10:03,639833.56,2025.00,6.00,1.00,7.00,9.00,3.00,564.53,564.33,36.87,119.40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.55,--,--,--,--,68.81,--,--,--,--,--,189.03,--,--,--,--,--,--,152.69,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:10:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:12:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1031.82,867.36,1084.53,1031.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.49,14.26,--,--,--,--,--,--,--,--,155.62,-0.37,21.87,9.33,0.58,0.55,52.12,1.28,0.53,14.85
2025-06-01 07:12:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1051.80,1120.63,1041.11,1092.17,1107.04,42.58,99.59,294.12,--,--,2.29,--,146.78,53.98,6.64,208.30,--,18.63,--,--,--,--,--,--,--,273100.75,--,--,1358.96,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:12:03,639833.56,2025.00,6.00,1.00,7.00,10.00,49.00,295.82,295.28,36.87,118.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.35,--,--,--,--,68.88,--,--,--,--,--,189.00,--,--,--,--,--,--,151.90,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:12:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:14:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1032.98,867.58,1088.38,1030.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.48,13.34,--,--,--,--,--,--,--,--,155.44,-0.30,21.92,9.20,0.50,0.39,47.84,7.19,0.50,14.60
2025-06-01 07:14:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1057.33,1120.86,1043.64,1099.14,1108.54,43.95,99.53,294.12,--,--,2.28,--,145.56,53.74,6.68,158.03,--,19.71,--,--,--,--,--,--,--,273100.75,--,--,1414.72,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:14:03,639837.44,2025.00,6.00,1.00,7.00,13.00,3.00,106.94,105.93,36.87,122.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235.17,--,--,--,--,68.98,--,--,--,--,--,188.99,--,--,--,--,--,--,150.97,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:14:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:16:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1032.98,867.67,1086.64,1030.20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.29,13.54,--,--,--,--,--,--,--,--,155.25,-0.35,21.92,9.07,1.19,0.35,49.67,3.21,0.48,14.32
2025-06-01 07:16:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1058.86,1120.76,1044.32,1090.92,1108.27,41.70,99.63,294.12,--,--,2.28,--,144.54,54.04,6.67,105.92,--,19.54,--,--,--,--,--,--,--,273100.75,--,--,1313.54,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:16:03,639837.44,2025.00,6.00,1.00,7.00,15.00,4.00,471.31,470.97,36.77,120.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,234.87,--,--,--,--,69.02,--,--,--,--,--,188.99,--,--,--,--,--,--,150.12,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:16:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:22:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1036.54,868.57,1094.25,1030.20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.36,13.67,--,--,--,--,--,--,--,--,154.72,-0.31,21.95,9.05,1.06,0.86,53.61,4.57,0.23,15.28
2025-06-01 07:22:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1065.85,1121.46,1048.15,1096.69,1110.23,42.78,99.52,294.12,--,--,2.28,--,142.27,53.92,6.71,33.70,--,19.60,--,--,--,--,--,--,--,273100.75,--,--,1325.83,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:22:03,639842.56,2025.00,6.00,1.00,7.00,21.00,2.00,173.24,172.18,36.87,117.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,234.40,--,--,--,--,69.02,--,--,--,--,--,188.57,--,--,--,--,--,--,147.87,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:22:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:24:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1037.51,869.22,1098.24,1030.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.08,13.73,--,--,--,--,--,--,--,--,154.69,-0.29,21.98,8.91,0.69,2.00,48.78,5.29,0.25,14.43
2025-06-01 07:24:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1066.14,1124.90,1050.59,1091.12,1112.68,42.14,99.60,294.12,--,--,2.27,--,141.94,53.93,6.69,27.48,--,19.54,--,--,--,--,--,--,--,273104.00,--,--,1308.61,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:24:03,639842.56,2025.00,6.00,1.00,7.00,22.00,52.00,509.15,508.61,36.92,127.35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,234.53,--,--,--,--,68.98,--,--,--,--,--,188.54,--,--,--,--,--,--,147.33,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:24:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:26:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1037.97,869.69,1093.75,1031.46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.97,14.41,--,--,--,--,--,--,--,--,154.50,-0.30,21.86,9.03,0.66,2.51,49.15,3.16,0.31,15.93
2025-06-01 07:26:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1064.38,1126.00,1051.54,1092.77,1113.18,42.89,99.53,294.12,--,--,2.28,--,141.63,54.23,6.69,24.36,--,19.57,--,--,--,--,--,--,--,273104.00,--,--,1353.40,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:26:03,639842.56,2025.00,6.00,1.00,7.00,24.00,59.00,236.73,235.38,36.87,119.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,234.45,--,--,--,--,68.90,--,--,--,--,--,188.54,--,--,--,--,--,--,146.75,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:26:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 07:28:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1037.61,869.13,1090.03,1031.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.88,14.26,--,--,--,--,--,--,--,--,154.50,-0.36,21.75,9.39,0.40,0.80,54.12,0.58,0.43,15.25
2025-06-01 07:28:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1062.45,1125.40,1049.62,1090.33,1112.58,42.77,99.54,294.12,--,--,1.45,--,141.35,46.49,6.67,23.53,--,19.60,--,--,--,--,--,--,--,273104.00,--,--,1345.49,--,--,--,--,--,--,--,--,--,--,--
