数据时间,入炉垃圾量,推料器A位置,推料器B位置,一次风机频率反馈,一次风机电流反馈,A辅助燃烧器运行信号,B辅助燃烧器运行信号,上部烟气温度左,上部烟气温度中,上部烟气温度右,中部烟气温度左,中部烟气温度中,中部烟气温度右,下部烟气温度左,下部烟气温度中,下部烟气温度右,引风机变频器频率反馈,引风机入口调节风门位置反馈,消石灰累计,1#消石灰输送风机运行信号,备用消石灰输送风机运行信号,雾化器浆液流量,省煤器出口温度,反应塔温度,雾化器电流,减湿液PH值,湿法烧碱供应流量,湿法洗涤塔温度,SNCR分配柜氨水流量,SNCR-A氨水供应泵运行信号,SNCR-B氨水供应泵运行信号,NH3浓度,1#SCR氨水流量,SCR系统温度,SCR-A氨水供应泵运行信号,SCR-B氨水供应泵运行信号,活性炭称重累计,1#活性炭输送风机运行信号,备用活性炭输送风机运行信号,除尘器差压,除尘器灰斗温度,烟气温度,烟气压力,烟气含水量,烟气氧量,烟气烟尘,SO2浓度,NOX浓度,CO浓度,HCL浓度,烟气流速
2025-06-01 19:48:00,640126.38,463.69,460.9,35.8,105.69,0,1,1033.24,1052.19,1075.8,1044,1049.19,1117.47,1051.6,1074.82,1104.4,42.56,99.6,294.18,0,0,1.58,219.87,151.73,42.27,6.5,199.81,69.19,12.72,0,0,8.59,20.51,190.57,0,0,273231.31,0,0,1318.75,151.82,155.44,-0.32,22.37,8.86,0.75,23.68,63.83,0.87,3.91,14.72
2025-06-01 19:54:00,640130.62,540.81,539.89,35.92,105.32,0,1,1031.66,1053.65,1071.08,1039.72,1055.6,1115.24,1045.95,1092.8,1102.48,41.07,99.51,294.18,0,0,1.58,219.79,151.57,42.19,6.48,200.74,69.21,12.61,0,0,8.33,21.63,190.6,0,0,273234.81,0,0,1253.47,151.78,155.44,-0.31,22.35,8.99,1.06,32.07,63.85,1.68,4.6,14.64
2025-06-01 19:56:00,640130.62,144.17,143.63,35.85,104.18,0,1,1032.14,1053.49,1066.8,1039.62,1057.82,1113.95,1047.6,1077.67,1101.19,41.38,99.57,294.18,0,0,1.58,219.32,151.38,42,6.49,173.09,69.08,12.61,0,0,8.54,20.91,190.66,0,0,273234.81,0,0,1246.6,151.65,155.43,-0.34,22.07,9.11,0.75,33.66,60.6,1.27,5.25,14.65
2025-06-01 19:58:00,640130.62,397.7,396.52,35.97,104.6,0,1,1030.62,1050.62,1059.29,1039.94,1053.88,1110.06,1047.24,1062.88,1097.81,40.82,99.61,294.18,0,0,1.57,218.54,150.86,41.91,6.5,172.72,68.94,12.73,0,0,8.11,21.18,190.71,0,0,273234.81,0,0,1238.06,151.37,155.06,-0.3,21.8,9.17,0.88,33.3,57.1,1.42,5.42,13.88
2025-06-01 20:00:00,640130.62,356.18,355.78,36.15,111.52,0,1,1028.14,1047.63,1054.37,1039.17,1048.97,1104.36,1045.23,1060.56,1092.24,40.32,99.61,294.18,0,0,1.58,217.52,150.18,42.4,6.51,154.18,68.86,12.64,0,0,8.09,21.74,190.57,0,0,273234.81,0,0,1202.43,150.98,154.69,-0.29,21.58,9.42,0.64,25.78,53.9,0.54,5.01,12.82
2025-06-01 20:12:00,640136.5,405.32,403.54,36.55,116.94,0,1,1027.2,1045.98,1061.41,1032.82,1048.77,1104.76,1040.88,1097.02,1093.29,45.08,99.61,294.18,0,0,1.59,220.65,150.2,42.25,6.46,201.3,69.21,12.64,0,0,7.99,20.54,188.66,0,0,273238.31,0,0,1409.44,150.8,155.62,-0.32,22.75,8.51,1.06,56.96,62.79,4.49,6.51,15.6
2025-06-01 20:14:00,640136.5,290.59,289.64,36.72,122.89,0,1,1029.95,1047.6,1067.68,1034.05,1050.88,1107.18,1045,1088.88,1096.59,45.89,99.55,294.18,0,0,1.74,221.73,151.05,43.67,6.44,214.4,69.16,12.58,0,0,7.92,21.02,189.06,0,0,273238.31,0,0,1454.72,151.3,156,-0.28,22.68,8.84,0.75,61.34,67.82,1.54,7.38,15.77
2025-06-01 20:20:00,640136.5,147.74,147.34,36.77,116.69,0,1,1037.45,1054.27,1083.55,1038.68,1060.46,1122.06,1052.25,1103.77,1111.62,47.15,99.49,294.18,0,0,1.78,224.72,152.32,46.18,6.36,238.62,69.11,12.67,0,0,8.05,21.82,189.86,0,0,273238.31,0,0,1508.26,152.36,156.94,-0.34,22.92,8.67,0.75,69.94,76.95,1.85,7.51,16.67
2025-06-01 20:22:00,640141.38,524.71,522.93,36.72,112.95,0,1,1039.46,1055.54,1086.18,1040.59,1061.9,1125.83,1055.83,1112.82,1114.68,47.72,99.55,294.18,0,0,1.77,225.63,152.49,45.83,6.37,240.78,69.02,12.64,0,0,8.29,19.9,190.02,0,0,273238.31,0,0,1528.33,152.53,157.31,-0.34,22.82,8.71,0.62,82.01,75.74,0.91,7.75,16.25
2025-06-01 21:06:00,640162.12,115.56,114.56,36,110.94,0,1,1046.17,1069.64,1110.96,1046.66,1079.37,1144.37,1062.48,1106.42,1131.07,43.57,99.62,294.19,0,0,2.03,233.84,153.14,52.41,6.57,187.3,68.4,12.64,0,0,10.23,20.46,192.19,0,0,273245,0,0,1443.33,153.56,158.25,-0.3,21.26,8.88,0.56,11.64,69.28,1.64,2.83,15.73
2025-06-01 21:24:00,640166.5,420.5,419.3,36.05,116.08,0,1,1041.82,1065.65,1096,1039.52,1066.99,1133.21,1050.01,1084.76,1123.83,43.83,99.59,294.19,0,0,1.58,228.98,146.68,48.55,6.65,27.38,69.41,12.7,0,0,10.99,21.19,189.79,0,0,273248.84,0,0,1360.76,148.68,156,-0.38,22.89,8.76,0.75,14.78,57.05,17.72,2.19,15.55
2025-06-01 21:36:00,0,0,0,0,0,0,0,1043.35,1066.5,1089.07,1039.52,1071.74,1129.77,1052.41,1106.68,1120.66,46.22,99.63,294.19,0,0,1.59,0,148.74,48.74,6.54,151.61,0,12.67,0,0,8.82,21.97,0,0,0,273252.34,0,0,1459.17,0,157.04,-0.32,23.7,9.14,1,42.51,69.94,1.21,4.52,15.68
2025-06-01 21:40:00,640176.94,297.55,297.26,36.62,124.23,0,1,1044.61,1067.09,1085.16,1040.85,1073.6,1125.9,1055.12,1117.8,1117.5,43.2,99.59,294.19,0,0,1.59,229.47,149.49,48.48,6.43,205.08,69.98,12.7,0,0,8.15,21.08,187.89,0,0,273252.34,0,0,1350.35,149.6,156.94,-0.32,23.6,9.19,0.75,48.9,67.71,0.75,5.07,14.57
2025-06-01 21:42:00,640176.94,121.17,120.11,36.72,118.67,0,1,1046.53,1068.95,1086.93,1041.82,1078.16,1124.8,1058.67,1112.48,1117.6,44.15,99.55,294.19,0,0,1.58,228.82,149.41,48.88,6.42,216.21,69.98,12.6,0,0,7.83,21.08,188.03,0,0,273252.34,0,0,1385.42,149.59,156.75,-0.32,23.64,9.38,0.81,41.38,67.17,1.25,4.54,15.1
2025-06-01 21:44:00,640176.94,595.67,595.33,36.92,128.72,0,1,1047.02,1068.46,1084.96,1042.6,1076.98,1123.63,1059.74,1099.63,1116.14,44.97,99.51,294.19,0,0,1.58,228.24,149.13,48.81,6.38,224.08,70.06,12.58,0,0,7.69,20.88,188.05,0,0,273252.34,0,0,1405.49,149.48,156.38,-0.31,23.6,9.15,0.99,46.78,68.4,1.39,4.66,15.45
2025-06-01 21:46:00,0,0,0,0,0,0,0,1046.82,1067.19,1082.72,1043.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78,20.28,0,0,0,0,0,0,0,0,156.19,-0.31,23.45,9.39,0.94,41.67,64.57,1.13,4.85,14.75
2025-06-01 21:50:00,640176.94,260.77,260.37,37.47,129.13,0,1,1044.58,1063.86,1083.97,1042.08,1067.16,1116.57,1054.2,1078.52,1108.24,45.71,99.52,294.19,0,0,1.58,227.2,148.03,48.81,6.33,240.62,70.15,12.7,0,0,7.69,20.47,187.3,0,0,273252.34,0,0,1458.96,148.84,156,-0.31,23.72,9.12,0.88,62.01,61.34,12.35,5.19,16.1
2025-06-01 21:52:00,640176.94,382.15,380.56,37.69,132.84,0,1,1042.67,1060.49,1082.69,1040.33,1061.73,1115.21,1050.46,1076.85,1105.69,45.34,99.61,294.19,0,0,1.58,227.51,147.99,48.75,6.34,244.42,70.15,12.69,0,0,7.67,21.14,187.01,0,0,273252.34,0,0,1429.86,148.8,156,-0.34,24,9.17,1.19,71.22,58.27,5.52,5.63,16.65
2025-06-01 22:00:00,0,0,0,0,0,0,0,1031.37,1051.24,1078.75,1031.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54,21.11,0,0,0,0,0,0,0,0,156.38,-0.32,24.17,9.45,0.44,62.61,66.4,1.37,5.81,16.62
2025-06-01 22:06:00,640186.31,595.39,595.47,37.86,130.29,0,1,1022.43,1040.72,1065.52,1026.46,1041.99,1100.76,1027.33,1066.01,1092.07,46.03,99.53,294.19,0,0,1.58,227.22,149.33,48.63,6.42,250.63,70.11,11.48,0,0,6.78,21.93,185.81,0,0,273255.84,0,0,1464.44,149.85,156.38,-0.32,23.89,9.7,0.5,77.59,65.24,2.18,6.32,15.32
2025-06-01 22:08:00,640186.31,167.49,167.29,37.94,123.19,0,1,1019.3,1035.44,1054.79,1024.55,1036.32,1095.97,1023.49,1042.47,1086.9,45.01,99.56,294.19,0,0,1.58,226.2,149.16,48.92,6.41,253.87,69.96,11.52,0,0,6.84,21.97,185.52,0,0,273255.84,0,0,1433.26,149.76,156.38,-0.29,23.55,9.89,0.75,65.75,64.49,0.91,5.65,15.52
2025-06-01 22:28:00,640196.38,404.14,402.47,37.09,117.8,0,1,952.51,970.92,989.77,982.88,971.84,1042.89,963.55,946.32,1032.6,40.99,99.55,294.19,0,0,1.6,219.18,145.44,43.03,6.6,230.58,67.88,11.96,0,0,5.22,20.53,183.82,0,0,273259.34,0,0,1298.54,146.79,153.15,-0.31,19.92,10.76,0.75,28.05,59.69,1.2,5.04,13.98
2025-06-01 22:30:00,640196.38,453.02,452.56,37.02,112.67,0,1,945.4,964.7,983.17,978.17,965.46,1035.67,956.52,964.7,1026.59,40.75,99.57,294.19,0,0,1.58,218.4,145.45,43.04,6.58,229.14,67.71,11.62,0,0,5.24,20.42,183.38,0,0,273259.34,0,0,1233.61,146.78,152.62,-0.3,19.41,11.18,0.69,17.74,61.05,1.05,4.31,13.75
2025-06-01 22:32:00,640196.38,197.63,196.85,37.04,127.58,0,1,940.77,962.03,981.8,973.62,965.81,1030.75,951.81,976.42,1023.39,41.38,99.56,294.19,0,0,1.59,217.95,145.4,43,6.56,229,67.66,11.6,0,0,5.33,21.19,182.51,0,0,273259.34,0,0,1263.06,146.75,152.37,-0.3,19.5,11.17,0.25,15.36,59.97,0.91,3.61,13.8
2025-06-01 22:38:00,640196.38,225.98,224.54,37.12,117.06,0,1,936.58,962.51,997.41,964.28,971.42,1033.24,944.8,981.22,1024.91,41.57,99.51,294.19,0,0,1.59,217.15,145.07,43.94,6.59,214.67,68.15,11.6,0,0,5.32,21.57,180.55,0,0,273262.78,0,0,1316.25,146.58,151.68,-0.31,20.65,10.12,1.06,23.15,58.62,2,4.37,15
2025-06-01 22:40:00,640196.38,123.64,121.98,37.2,126.73,0,1,937.18,963.75,1001.89,962.16,972.41,1035.12,944.36,982.59,1027.36,40.63,99.5,294.19,0,0,1.58,217.09,144.87,44,6.59,186.72,68.4,11.48,0,0,5.14,20.46,180.36,0,0,273262.78,0,0,1225.35,146.44,151.5,-0.27,20.91,10.22,0.88,22.59,60.14,2.93,4.18,14.23
2025-06-01 22:42:00,640201.56,594.01,594.01,37.12,117.99,0,1,939.38,966,1009.75,960.92,974.35,1039.68,944.61,986.35,1030.01,40.44,99.62,294.19,0,0,1.59,217.22,144.73,43.8,6.59,147.16,68.64,11.56,0,0,4.83,21.3,180.36,0,0,273262.78,0,0,1228.75,146.36,151.31,-0.31,21.3,9.78,0.69,25.83,61.06,2.77,4.36,13.85
2025-06-01 22:44:00,640201.56,174.37,173.33,37.12,121.15,0,1,942.09,969.55,1014.89,959.97,979.06,1043.41,945.65,1004.42,1031.63,41.7,99.62,294.19,0,0,1.58,217.26,144.64,43.58,6.6,103.59,68.78,11.45,0,0,4.87,20.91,180.91,0,0,273262.78,0,0,1295.28,146.24,151.12,-0.31,21.46,9.78,0.75,27.78,63.68,3.66,4.37,13.98
2025-06-01 22:46:00,640201.56,259.11,257.93,37.17,120.7,0,1,944.9,972,1017.66,959.69,982.46,1046.21,947.33,1008.34,1032.95,40.44,99.59,294.19,0,0,1.59,217.26,144.48,43.87,6.6,60.07,68.85,11.51,0,0,4.53,21.4,181.61,0,0,273262.78,0,0,1231.39,146.15,150.94,-0.35,21.54,9.76,0.82,27.8,63.8,2.95,4.68,14
2025-06-01 22:48:00,640201.56,456.73,455.67,37.15,117.44,0,1,947.14,973.52,1016.24,959.69,985.21,1047.67,950.33,1015.47,1034.5,41.19,99.53,294.19,0,0,1.6,217.22,144.28,43.98,6.59,41.22,68.81,11.38,0,0,4.26,21.63,182.25,0,0,273262.78,0,0,1258.4,146,150.75,-0.34,21.55,9.89,0.45,27.77,63.63,2.4,4.64,14.07
2025-06-01 22:50:00,640201.56,111.45,111.05,37.17,122.48,0,1,951.15,977.94,1026.17,960.35,992.48,1050.27,953.87,1054.5,1039.1,41.94,99.56,294.19,0,0,1.59,217.31,144.18,43.72,6.59,32.44,68.88,10.62,0,0,4.38,20.89,182.82,0,0,273262.78,0,0,1265.35,145.93,150.75,-0.3,21.57,9.98,0.69,28.99,65.58,1.7,4.61,14.55
2025-06-01 22:52:00,640201.56,319.4,318.86,37.2,124.7,0,1,957.73,985.78,1037.84,961.94,1004.9,1056.71,960.45,1052.38,1046.5,40.7,99.54,294.19,0,0,1.58,217.52,144.18,43.72,6.56,34.6,69.02,10.71,0,0,4.41,21.67,183.32,0,0,273262.78,0,0,1256.67,145.91,150.56,-0.3,21.94,9.53,1,40.39,62.8,5.21,5.2,14.15
2025-06-01 22:54:00,640201.56,398.16,397.64,37.25,127.94,0,1,964.28,991.08,1041.5,964.85,1011.29,1063.59,967.77,1045.36,1051.41,40.43,99.5,294.19,0,0,1.59,217.68,144.22,43.93,6.51,68.39,69.08,10.55,0,0,4.5,20.73,183.9,0,0,273266.25,0,0,1245,145.91,150.38,-0.3,22.01,9.18,0.94,58.58,60.35,3.8,5.67,14.55
2025-06-01 22:56:00,640201.56,54.46,53.08,37.15,117.95,0,1,968.69,993.63,1040.43,967.96,1013.57,1067.25,974.16,1035.35,1053.42,40.98,99.61,294.19,0,0,1.59,217.65,144.22,43.82,6.47,66.09,69.08,10.63,0,0,4.32,21.03,184.29,0,0,273266.25,0,0,1267.99,145.87,150.38,-0.29,22.02,9.44,1.06,62.13,60.41,3.4,6.22,14.73
2025-06-01 22:58:00,640201.56,480.51,480.11,37.17,125.53,0,1,972.19,995.52,1041.31,971.33,1015.28,1068.73,980.2,1051.89,1055.08,40.44,99.59,294.19,0,0,1.59,217.6,144.18,43.93,6.43,102.84,69.08,10.54,0,0,4.66,22.06,184.29,0,0,273266.25,0,0,1226.39,145.81,150.19,-0.31,21.93,9.82,1.25,56.3,66.22,1.53,5.71,13.85
2025-06-01 23:06:00,640206.31,208.24,207.84,37.2,127.1,0,1,990.25,1010.07,1062.94,983.9,1032.98,1084.66,999.71,1058.41,1070.69,41.13,99.6,294.19,0,0,1.74,217.78,143.96,47.08,6.16,246.31,69.05,10.57,0,0,5.46,21.86,184.25,0,0,273266.25,0,0,1233.89,145.63,150,-0.38,22.04,9.3,0.56,107.31,60.97,4.34,5.95,14.32
2025-06-01 23:08:00,640206.31,236.53,235.53,37.17,123.2,0,1,994.21,1013.99,1071.38,987.02,1037.22,1089.17,1003.62,1063.43,1075.83,41.56,99.61,294.19,0,0,2.08,217.9,143.76,48.27,6.19,248.19,69.05,10.63,0,0,5.66,20.32,184.49,0,0,273266.25,0,0,1233.19,145.49,150,-0.29,21.98,9.35,0.44,120.9,60.09,6.03,6.74,14.28
2025-06-01 23:10:00,640206.31,460.99,459.72,37.09,116.88,0,1,998.11,1018.27,1074.46,989.39,1040.85,1092.5,1006.92,1063.79,1079.51,43.2,99.51,294.19,0,0,2.08,218.24,143.17,48.23,6.24,245.07,69.11,10.69,0,0,5.88,20.77,184.75,0,0,273266.25,0,0,1291.88,145.15,150.19,-0.27,22.23,9.01,1.19,96.29,63.72,26.97,6.11,13.45
2025-06-01 23:12:00,640206.31,4.46,4.66,37.22,123.14,0,1,1000.96,1019.98,1070.39,991.65,1041.82,1094.65,1008.56,1058.41,1081.08,44.15,99.55,294.19,0,0,2.08,219.02,142.63,48.28,6.27,250.79,69.22,10.57,0,0,6.26,21.59,185.01,0,0,273266.25,0,0,1352.29,144.81,150.38,-0.35,22.55,8.96,0.81,88.62,60.7,16.43,5.25,15.1
2025-06-01 23:48:00,0,0,0,0,0,0,0,1026.97,1043.64,1084.01,1019.33,1070.1,1119.66,1045.95,1061.47,1105.62,40.19,99.59,294.19,0,0,3.07,0,143.68,44.78,6.55,249.51,0,10.66,0,0,9.67,21.71,0,0,0,273272.56,0,0,1212.36,0,151.31,-0.3,19.61,9.63,1,38.21,64.67,0.89,2.67,14.48
2025-06-01 23:52:00,640224.69,143.37,142.25,36.72,123.09,0,1,1022.36,1040.3,1081.48,1017.5,1067.68,1115.24,1040.85,1081.77,1101.68,41.07,99.5,294.19,0,0,2.83,219.61,143.69,43.01,6.58,244.58,67.66,10.59,0,0,10.32,21.63,188.51,0,0,273276.06,0,0,1231.04,146.24,150.94,-0.31,19.76,9.99,0.94,28.65,63.02,0.59,2.1,14.9
2025-06-01 23:54:00,0,0,0,0,0,0,0,1020.46,1040.56,1083.51,1016.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24,21.33,0,0,0,0,0,0,0,0,150.94,-0.31,19.72,10.11,0.5,31.36,61.04,0.49,2.07,15.12
