数据时间,改1#垃圾实时重量,改2#垃圾实时重量,DCS系统时间 时,DCS系统时间 分,DCS系统时间 秒,推料器1列1#小车位置,推料器1列2#小车位置,推料器2列1#小车位置,推料器2列2#小车位置,辅助燃烧器运行信号,炉膛上部温度,炉膛中部温度,,炉膛压力,,一次风机频率反馈,一次风机电流反馈,一次风机运行信号,二次风机频率反馈,二次风机电流反馈,二次风机运行信号,引风机频率反馈,引风机电流反馈,引风门开度反馈,引风机运行信号,氢氧化钙喷射量,氢氧化钙称重,氢氧化钙电机运行信号/开关阀信号_1,氢氧化钙电机运行信号/开关阀信号_2,半干法石灰浆浓度,半干法雾化石灰浆流量,半干法生石灰称重,半干法反应塔温度,雾化石灰浆电机运行信号_1,雾化石灰浆电机运行信号_2,SNCR还原剂流量,SNCR炉膛出口温度,SNCR运行信号,1#活性炭重量累计,2#活性炭重量累计,活性炭电机运行信号,布袋除尘进出口压差,布袋除尘器温度,布袋除尘器运行信号,烟气温度,烟气压力,烟气流量,烟气湿度,烟气O2,烟气粉尘,烟气SO2,烟气Nox,烟气CO,烟气HCL
2025-05-23 13:24:00,0.10,1.40,13.00,23.00,59.00,834.00,805.00,824.00,814.00,0.00,1054.37,1021.27,1037.82,-39.97,,27.64,85.65,1.00,10.26,36.78,1.00,31.44,8.00,83.97,1.00,4.89,52296.73,1.00,0.00,1437.96,2.63,43897.80,126.01,1.00,1.00,141.19,1035.31,1.00,0.00,42170.83,1.00,1232.43,119.11,1.00,119.89,-39.97,42752.43,22.94,9.61,4.40,44.61,173.82,0.06,3.49
2025-05-23 13:26:00,0.50,1.40,13.00,25.00,59.00,1107.00,1073.00,1095.00,1083.00,0.00,1055.05,1017.88,1036.465,-43.50,,27.75,85.87,1.00,10.24,36.90,1.00,31.21,8.76,84.00,1.00,4.90,52296.89,1.00,0.00,1437.31,2.63,43897.89,127.24,1.00,1.00,113.85,1032.65,1.00,0.00,42170.83,1.00,1235.21,119.37,1.00,119.99,-43.50,42958.60,22.54,9.40,4.40,89.62,168.17,0.04,3.92
2025-05-23 13:28:00,6.20,1.40,13.00,27.00,59.00,1107.00,1073.00,1095.00,1083.00,0.00,1055.44,1013.96,1034.7,45.67,,27.69,85.63,1.00,10.25,36.63,1.00,33.51,10.22,83.99,1.00,4.91,52297.05,1.00,0.00,1440.79,2.63,43897.98,128.32,1.00,1.00,99.96,1028.95,1.00,0.00,42170.83,1.00,1334.03,119.78,1.00,120.12,45.67,44668.96,22.66,9.88,4.72,72.60,163.85,0.06,4.05
2025-05-23 13:30:00,0.10,1.40,13.00,29.00,59.00,496.00,465.00,183.00,165.00,0.00,1055.93,1004.39,1030.16,-30.35,,27.69,86.41,1.00,10.21,36.68,1.00,31.96,8.86,84.00,1.00,4.91,52297.22,1.00,0.00,1437.96,2.56,43898.07,129.73,1.00,1.00,18.35,1004.39,1.00,0.00,42170.83,1.00,1269.93,120.31,1.00,120.42,-30.35,41374.85,26.37,9.61,4.68,77.78,152.49,0.04,4.97
2025-05-23 13:32:00,3.80,1.40,13.00,31.00,59.00,0.00,-25.00,0.00,-13.00,0.00,1052.38,1000.80,1026.59,-53.74,,27.80,85.87,1.00,10.26,36.75,1.00,32.36,8.93,83.99,1.00,4.90,52297.38,1.00,0.00,1439.95,2.58,43898.15,130.86,1.00,1.00,58.87,1000.80,1.00,0.00,42170.83,1.00,1295.62,120.96,1.00,120.85,-53.74,42971.79,24.43,10.51,4.90,38.69,120.14,0.04,4.91
2025-05-23 13:34:00,3.20,1.40,13.00,33.00,59.00,0.00,-25.00,-1.00,-13.00,0.00,1046.56,1001.06,1023.81,-44.48,,27.67,85.57,1.00,10.27,36.60,1.00,31.50,7.27,83.97,1.00,4.91,52297.52,1.00,0.00,1437.96,2.95,43898.23,131.76,1.00,1.00,110.59,1001.95,1.00,0.00,42170.83,1.00,1258.54,121.52,1.00,121.19,-44.48,41777.88,24.45,10.19,4.61,102.93,150.48,0.07,5.24
2025-05-23 13:36:00,3.50,1.40,13.00,35.00,39.00,291.00,262.00,289.00,275.00,0.00,1042.34,1001.67,1022.005,32.08,,27.70,86.05,1.00,10.22,36.70,1.00,32.33,7.44,83.98,1.00,4.90,52297.70,1.00,0.00,1439.21,3.26,43898.34,132.06,1.00,1.00,124.80,1001.09,1.00,0.00,42170.83,1.00,1314.58,122.12,1.00,121.65,32.08,45125.16,21.59,10.50,5.31,79.64,120.14,0.07,5.95
2025-05-23 13:38:00,3.50,1.40,13.00,37.00,49.00,291.00,262.00,288.00,275.00,0.00,1040.79,998.69,1019.74,-55.69,,27.68,85.56,1.00,10.24,36.64,1.00,31.50,7.90,83.97,1.00,9.89,52297.93,1.00,0.00,1439.35,3.23,43898.45,131.35,1.00,1.00,237.20,997.76,1.00,0.00,42170.83,1.00,1262.29,122.49,1.00,122.10,-55.69,41710.13,24.93,10.14,5.00,53.04,138.59,0.04,6.66
2025-05-23 13:40:00,7.30,1.50,13.00,39.00,59.00,565.00,531.00,561.00,545.00,0.00,1038.03,995.74,1016.885,-42.84,,27.73,85.85,1.00,10.25,36.70,1.00,32.17,8.27,83.97,1.00,9.88,52298.26,1.00,0.00,1439.35,3.23,43898.56,130.06,1.00,1.00,109.98,995.74,1.00,0.00,42170.83,1.00,1297.43,122.50,1.00,122.17,-42.84,44679.79,21.96,10.47,5.26,34.30,162.82,0.07,5.08
2025-05-23 13:42:00,3.30,3.50,13.00,41.00,59.00,565.00,531.00,561.00,545.00,0.00,1037.61,992.29,1014.95,-48.58,,27.69,86.09,1.00,10.27,36.69,1.00,31.63,7.64,84.01,1.00,9.91,52298.59,1.00,0.00,1439.35,3.26,43898.67,128.98,1.00,1.00,101.63,992.29,1.00,0.00,42170.83,1.00,1266.88,122.24,1.00,122.10,-48.58,43517.41,22.78,10.30,4.75,26.36,161.47,0.07,5.05
2025-05-23 13:44:00,3.30,3.60,13.00,43.00,59.00,841.00,801.00,831.00,813.00,0.00,1037.81,993.15,1015.48,-28.89,,27.65,85.72,1.00,5.22,37.00,1.00,32.14,7.44,83.97,1.00,9.91,52298.92,1.00,0.00,1437.31,3.23,43898.78,127.97,1.00,1.00,128.06,993.15,1.00,0.00,42170.83,1.00,1291.11,121.83,1.00,122.06,-28.89,44106.37,21.74,10.24,4.70,31.10,157.72,0.07,4.75
2025-05-23 13:46:00,3.40,0.00,13.00,45.00,59.00,841.00,801.00,831.00,813.00,0.00,1040.53,998.69,1019.61,-53.65,,27.74,85.54,1.00,5.19,36.87,1.00,31.00,8.03,83.97,1.00,4.90,52299.10,1.00,0.00,1439.35,3.26,43898.89,127.22,1.00,1.00,11.83,998.69,1.00,0.00,42170.83,1.00,1224.65,121.36,1.00,121.99,-53.65,42468.98,22.14,9.90,4.49,50.39,168.57,0.06,4.11
2025-05-23 13:48:00,3.60,0.00,13.00,47.00,59.00,841.00,801.00,831.00,813.00,0.00,1041.34,1000.55,1020.945,-25.63,,27.65,85.49,1.00,5.17,36.96,1.00,31.45,8.02,83.99,1.00,4.90,52299.26,1.00,0.00,1438.75,3.27,43899.00,126.18,1.00,1.00,24.56,1000.55,1.00,0.00,42170.83,1.00,1267.01,120.91,1.00,121.49,-25.63,43444.87,21.97,10.15,4.39,28.43,181.70,0.07,3.93
2025-05-23 13:50:00,5.60,0.00,13.00,49.00,59.00,1116.00,1069.00,1106.00,1085.00,0.00,1041.79,996.03,1018.91,-42.60,,27.72,86.32,1.00,5.20,36.97,1.00,30.87,8.82,83.98,1.00,4.89,52299.43,1.00,0.00,1437.50,3.01,43899.10,124.98,1.00,1.00,85.76,996.03,1.00,0.00,42170.83,1.00,1232.50,120.37,1.00,121.35,-42.60,41932.71,22.03,10.02,3.87,45.59,159.76,0.06,4.34
2025-05-23 13:52:00,7.00,0.00,13.00,51.00,59.00,1116.00,1069.00,1106.00,1085.00,0.00,1042.64,994.05,1018.345,35.49,,27.68,85.84,1.00,5.22,37.03,1.00,31.28,7.18,84.00,1.00,4.92,52299.59,1.00,0.00,1439.35,3.01,43899.20,124.14,1.00,1.00,149.98,994.05,1.00,0.00,42170.83,1.00,1248.06,119.78,1.00,120.83,35.49,43344.46,21.73,10.52,4.63,20.83,155.90,0.07,3.71
2025-05-23 13:54:00,3.80,0.00,13.00,53.00,59.00,0.00,-25.00,0.00,-18.00,0.00,1039.65,984.57,1012.11,-35.66,,27.77,86.38,1.00,5.27,36.84,1.00,30.93,7.77,84.00,1.00,4.89,52299.75,1.00,0.00,1439.35,3.02,43899.30,123.74,1.00,1.00,55.57,984.57,1.00,0.00,42170.83,1.00,1250.69,119.24,1.00,120.53,-35.66,42599.25,22.01,10.30,4.48,30.52,165.37,0.04,3.86
2025-05-23 13:56:00,0.00,0.00,13.00,55.00,59.00,0.00,-25.00,0.00,-18.00,0.00,1040.43,980.33,1010.38,1.86,,27.77,86.24,1.00,5.13,36.65,1.00,31.33,9.02,83.99,1.00,4.89,52299.91,1.00,0.00,1439.35,3.00,43899.40,123.33,1.00,1.00,92.72,980.33,1.00,0.00,42170.83,1.00,1261.67,118.84,1.00,120.08,1.86,42346.79,22.57,10.84,4.69,11.10,149.58,0.07,4.04
2025-05-23 13:58:00,3.50,0.00,13.00,57.00,59.00,294.00,264.00,290.00,270.00,0.00,1044.84,979.41,1012.125,-48.84,,27.72,85.92,1.00,5.30,36.92,1.00,30.89,7.86,83.99,1.00,4.89,52300.08,1.00,0.00,1438.10,2.51,43899.49,122.72,1.00,1.00,125.46,979.41,1.00,0.00,42170.83,1.00,1217.08,118.44,1.00,119.77,-48.84,42772.48,21.32,10.31,4.27,12.93,147.89,0.04,3.03
2025-05-23 14:00:00,3.60,0.00,13.00,59.00,59.00,294.00,264.00,290.00,270.00,0.00,1043.71,973.36,1008.535,-47.38,,27.69,85.86,1.00,5.27,36.51,1.00,30.66,6.97,83.96,1.00,4.91,52300.21,1.00,0.00,1438.75,2.33,43899.56,122.77,1.00,1.00,155.17,974.83,1.00,0.00,42170.83,1.00,1242.15,118.11,1.00,119.65,-47.38,43736.47,21.24,10.51,4.25,20.37,172.74,0.07,2.72
2025-05-23 14:02:00,7.40,0.00,14.00,1.00,39.00,566.00,533.00,560.00,536.00,0.00,1042.25,968.50,1005.375,-45.38,,27.65,85.87,1.00,5.29,36.98,1.00,30.68,7.74,83.97,1.00,4.90,52300.39,1.00,0.00,1438.75,2.28,43899.64,123.64,1.00,1.00,63.37,968.12,1.00,0.00,42170.83,1.00,1251.46,117.87,1.00,119.31,-45.38,42926.03,20.58,10.45,3.90,20.58,158.73,0.04,3.11
2025-05-23 14:04:00,0.40,5.80,14.00,3.00,49.00,566.00,533.00,560.00,536.00,0.00,1040.59,961.05,1000.82,-22.35,,27.68,85.87,1.00,5.28,36.82,1.00,31.50,7.33,84.00,1.00,4.91,52300.57,1.00,0.00,1439.40,2.29,43899.72,125.01,1.00,1.00,31.19,960.48,1.00,0.00,42170.83,1.00,1289.31,117.99,1.00,119.19,-22.35,43485.77,20.67,10.36,4.51,30.18,102.78,0.04,3.00
2025-05-23 14:06:00,1.20,5.00,14.00,5.00,59.00,838.00,806.00,828.00,803.00,0.00,1039.68,965.27,1002.475,-40.13,,27.70,85.82,1.00,5.32,37.11,1.00,31.00,7.33,83.98,1.00,4.91,52300.73,1.00,0.00,1436.71,2.28,43899.80,126.25,1.00,1.00,43.41,965.27,1.00,0.00,42170.83,1.00,1281.04,118.28,1.00,119.19,-40.13,42626.85,21.74,10.12,4.22,48.91,147.97,0.04,3.12
2025-05-23 14:08:00,1.60,3.60,14.00,7.00,59.00,837.00,807.00,828.00,803.00,0.00,1039.46,974.92,1007.19,-51.51,,27.68,85.60,1.00,5.31,36.69,1.00,31.00,8.43,84.00,1.00,4.87,52300.89,1.00,0.00,1438.61,2.29,43899.88,127.08,1.00,1.00,168.48,974.92,1.00,0.00,42170.83,1.00,1275.14,118.69,1.00,119.30,-51.51,43448.98,20.69,10.09,3.90,53.55,169.82,0.06,3.43
2025-05-23 14:10:00,1.90,4.50,14.00,9.00,59.00,1101.00,1071.00,1097.00,1072.00,0.00,1039.46,982.85,1011.155,-41.57,,27.68,86.01,1.00,5.18,36.99,1.00,31.11,8.73,83.99,1.00,4.91,52301.06,1.00,0.00,1438.75,2.29,43899.95,127.69,1.00,1.00,119.48,957.93,1.00,0.00,42170.83,1.00,1269.24,119.11,1.00,119.54,-41.57,44517.64,20.96,9.89,4.22,53.25,150.20,0.04,4.30
2025-05-23 14:12:00,2.00,3.60,14.00,11.00,59.00,1100.00,1071.00,1097.00,1071.00,0.00,1040.59,994.47,1017.53,-42.59,,27.79,85.93,1.00,5.31,36.71,1.00,31.39,8.44,84.00,1.00,4.92,52301.22,1.00,0.00,1438.75,2.27,43900.03,128.18,1.00,1.00,133.04,1017.89,1.00,0.00,42170.83,1.00,1285.83,119.45,1.00,119.54,-42.59,43019.50,20.94,9.53,3.94,72.22,162.80,0.04,4.38
2025-05-23 14:14:00,7.50,0.00,14.00,13.00,59.00,878.00,859.00,686.00,654.00,0.00,1044.03,1004.07,1024.05,-45.06,,27.68,85.87,1.00,8.16,36.56,1.00,30.76,7.05,83.99,1.00,4.88,52301.38,1.00,0.00,1435.46,2.96,43900.11,128.74,1.00,1.00,436.11,1025.49,1.00,0.00,42170.83,1.00,1280.35,119.82,1.00,119.99,-45.06,42052.07,21.37,9.24,3.87,139.18,205.08,0.04,5.31
2025-05-23 14:16:00,2.60,0.00,14.00,15.00,59.00,0.00,-16.00,0.00,-20.00,0.00,1048.67,1010.23,1029.45,-45.26,,27.68,85.86,1.00,8.19,36.60,1.00,31.20,8.53,83.99,1.00,4.88,52301.55,1.00,0.00,1438.75,3.26,43900.21,128.47,1.00,1.00,471.33,1028.75,1.00,0.00,42170.83,1.00,1247.15,120.13,1.00,120.08,-45.26,42988.44,21.38,9.66,4.04,84.77,206.08,0.04,6.12
2025-05-23 14:18:00,3.80,0.00,14.00,17.00,59.00,0.00,-16.00,-1.00,-20.00,0.00,1053.36,1018.88,1036.12,-45.33,,27.70,86.01,1.00,8.19,36.60,1.00,30.97,7.15,83.99,1.00,4.89,52301.71,1.00,0.00,1436.71,3.24,43900.32,126.77,1.00,1.00,382.28,1018.88,1.00,0.00,42170.83,1.00,1249.65,120.21,1.00,120.22,-45.33,42077.72,23.04,9.42,4.15,18.68,170.40,0.06,4.05
2025-05-23 14:20:00,6.80,0.00,14.00,19.00,59.00,285.00,272.00,285.00,266.00,0.00,1057.23,1026.07,1041.65,-39.70,,27.79,86.20,1.00,8.19,36.48,1.00,31.17,9.09,83.99,1.00,4.90,52301.88,1.00,0.00,1439.40,3.29,43900.43,124.63,1.00,1.00,230.98,1025.88,1.00,0.00,42170.83,1.00,1277.64,119.87,1.00,120.10,-39.70,41155.65,22.58,9.51,3.82,4.59,159.93,0.06,3.87
2025-05-23 14:22:00,0.10,0.00,14.00,21.00,59.00,285.00,272.00,285.00,265.00,0.00,1060.36,1026.55,1043.455,-46.47,,27.67,85.52,1.00,8.16,36.44,1.00,31.03,7.05,84.00,1.00,4.92,52302.04,1.00,0.00,1437.45,3.28,43900.54,122.80,1.00,1.00,314.98,1026.65,1.00,0.00,42170.83,1.00,1264.65,119.23,1.00,119.99,-46.47,41860.46,22.98,9.50,3.70,11.06,192.11,0.06,2.99
2025-05-23 14:24:00,0.10,0.00,14.00,23.00,59.00,554.00,546.00,558.00,536.00,0.00,1062.68,1024.33,1043.505,-55.28,,27.69,85.93,1.00,8.21,36.54,1.00,31.01,7.81,83.99,1.00,4.90,52302.20,1.00,0.00,1437.45,3.34,43900.65,121.24,1.00,1.00,252.24,1024.33,1.00,0.00,42170.83,1.00,1259.03,118.44,1.00,119.56,-55.28,42571.75,22.78,9.63,4.21,10.28,180.90,0.04,2.53
2025-05-23 14:26:00,0.10,0.00,14.00,25.00,59.00,602.00,597.00,616.00,596.00,0.00,1065.10,1019.53,1042.315,-39.65,,27.70,86.19,1.00,8.23,36.53,1.00,30.58,7.74,84.01,1.00,4.91,52302.34,1.00,0.00,1438.10,3.33,43900.74,120.19,1.00,1.00,202.24,1020.52,1.00,0.00,42170.83,1.00,1255.35,117.75,1.00,119.12,-39.65,41712.03,23.42,9.57,3.86,7.61,167.41,0.04,2.63
2025-05-23 14:28:00,0.10,0.00,14.00,27.00,39.00,817.00,814.00,827.00,806.00,0.00,1066.57,1013.35,1039.96,-32.05,,27.68,86.35,1.00,8.21,36.40,1.00,31.01,9.19,83.98,1.00,4.90,52302.52,1.00,0.00,1438.75,3.32,43900.86,118.80,1.00,1.00,298.65,1012.48,1.00,0.00,42170.83,1.00,1259.17,116.84,1.00,118.55,-32.05,41695.69,22.36,9.70,3.92,9.72,179.72,0.04,2.08
2025-05-23 14:30:00,0.10,0.00,14.00,29.00,49.00,817.00,814.00,827.00,808.00,0.00,1067.71,1006.54,1037.125,-33.69,,27.67,86.14,1.00,8.20,36.70,1.00,30.88,8.92,84.01,1.00,4.90,52302.69,1.00,0.00,1436.71,2.31,43900.96,117.74,1.00,1.00,208.56,1004.84,1.00,0.00,42170.83,1.00,1255.42,115.96,1.00,118.01,-33.69,41560.80,23.17,9.74,4.22,6.08,166.66,0.06,2.53
2025-05-23 14:32:00,0.10,0.00,14.00,31.00,59.00,1087.00,1087.00,1098.00,1081.00,0.00,1067.81,996.51,1032.16,-30.02,,27.70,86.40,1.00,8.29,36.30,1.00,30.81,9.05,84.00,1.00,4.89,52302.86,1.00,0.00,1440.79,2.28,43901.04,117.63,1.00,1.00,263.87,996.80,1.00,0.00,42170.83,1.00,1256.88,115.24,1.00,117.44,-30.02,42447.77,21.26,9.74,3.59,9.62,166.50,0.04,2.06
2025-05-23 14:34:00,0.10,0.00,14.00,33.00,59.00,1286.00,1296.00,1255.00,1242.00,0.00,1067.32,993.38,1030.35,-23.27,,27.78,86.17,1.00,8.15,36.50,1.00,30.49,7.55,83.99,1.00,4.90,52303.02,1.00,0.00,1439.40,2.28,43901.12,118.87,1.00,1.00,11.17,993.19,1.00,0.00,42170.83,1.00,1239.44,114.87,1.00,117.12,-23.27,42640.36,20.96,10.02,3.96,2.07,159.82,0.04,2.29
2025-05-23 14:36:00,0.10,3.50,14.00,35.00,59.00,-1.00,2.00,0.00,-7.00,0.00,1066.08,990.66,1028.37,-48.38,,27.67,85.69,1.00,8.17,36.47,1.00,30.49,8.03,83.98,1.00,4.89,52303.18,1.00,0.00,1437.31,2.27,43901.20,120.35,1.00,1.00,86.20,990.66,1.00,0.00,42170.83,1.00,1246.18,114.88,1.00,116.92,-48.38,42389.63,20.38,10.15,4.00,11.07,167.64,0.06,2.38
2025-05-23 14:38:00,0.10,2.20,14.00,37.00,59.00,-1.00,2.00,0.00,-7.00,0.00,1064.87,990.15,1027.51,-51.85,,27.67,86.53,1.00,8.25,36.48,1.00,30.38,7.15,83.99,1.00,4.91,52303.34,1.00,0.00,1437.31,2.30,43901.27,121.83,1.00,1.00,5.43,990.15,1.00,0.00,42170.83,1.00,1250.83,115.21,1.00,116.67,-51.85,42634.61,21.08,10.00,4.20,12.56,170.07,0.04,2.44
2025-05-23 14:40:00,0.10,2.70,14.00,39.00,59.00,277.00,282.00,278.00,274.00,0.00,1063.33,988.01,1025.67,-48.09,,27.66,85.73,1.00,8.16,36.25,1.00,30.70,9.08,83.98,1.00,4.90,52303.51,1.00,0.00,1437.96,2.07,43901.34,122.99,1.00,1.00,125.76,988.01,1.00,0.00,42170.83,1.00,1260.21,115.63,1.00,116.88,-48.09,42866.05,20.01,10.33,4.35,12.25,166.27,0.04,2.49
2025-05-23 14:42:00,3.80,0.10,14.00,41.00,59.00,277.00,282.00,278.00,273.00,0.00,1061.60,985.75,1023.675,-45.06,,27.67,86.00,1.00,8.21,36.39,1.00,30.10,7.54,84.01,1.00,4.92,52303.67,1.00,0.00,1439.40,2.08,43901.41,124.35,1.00,1.00,179.61,985.75,1.00,0.00,42170.83,1.00,1232.92,116.20,1.00,117.02,-45.06,41828.89,21.36,10.37,4.21,6.85,159.71,0.04,2.37
2025-05-23 14:44:00,3.70,0.10,14.00,43.00,59.00,545.00,552.00,553.00,550.00,0.00,1058.93,980.17,1019.55,-57.17,,27.67,86.27,1.00,5.19,36.90,1.00,30.11,7.74,84.00,1.00,4.87,52303.84,1.00,0.00,1437.50,2.08,43901.48,125.55,1.00,1.00,5.93,980.17,1.00,0.00,42170.83,1.00,1229.44,116.77,1.00,117.24,-57.17,42927.12,19.23,10.72,4.06,13.32,156.01,0.04,2.19
2025-05-23 14:46:00,3.80,0.10,14.00,45.00,59.00,545.00,552.00,553.00,550.00,0.00,1056.42,972.70,1014.56,-31.91,,27.79,86.30,1.00,5.18,36.78,1.00,29.95,6.98,83.99,1.00,4.90,52304.00,1.00,0.00,1438.75,2.07,43901.55,126.60,1.00,1.00,24.06,972.70,1.00,0.00,42170.83,1.00,1228.89,117.37,1.00,117.33,-31.91,41787.93,20.26,10.50,4.21,13.05,147.64,0.04,2.53
2025-05-23 14:48:00,6.80,0.10,14.00,47.00,59.00,818.00,827.00,817.00,811.00,0.00,1053.26,967.30,1010.28,-31.24,,27.75,86.32,1.00,5.17,36.58,1.00,30.66,7.59,83.99,1.00,4.90,52304.16,1.00,0.00,1438.10,1.86,43901.62,127.38,1.00,1.00,31.06,967.30,1.00,0.00,42170.83,1.00,1266.04,117.95,1.00,117.56,-31.24,43560.99,19.17,10.69,4.20,16.05,155.70,0.04,2.17
2025-05-23 14:50:00,7.20,0.10,14.00,49.00,59.00,818.00,827.00,817.00,811.00,0.00,1050.36,963.59,1006.975,-38.91,,27.65,85.98,1.00,5.21,36.91,1.00,30.24,8.30,83.99,1.00,4.88,52304.32,1.00,0.00,1437.96,1.85,43901.68,129.00,1.00,1.00,169.26,963.59,1.00,0.00,42170.83,1.00,1262.15,118.59,1.00,117.99,-38.91,41324.05,23.21,10.16,4.11,16.65,132.19,0.04,2.54
2025-05-23 14:52:00,6.60,0.10,14.00,51.00,59.00,1082.00,1092.00,1099.00,1088.00,0.00,1048.48,960.61,1004.545,-32.88,,27.65,85.97,1.00,5.11,36.42,1.00,30.25,7.02,83.98,1.00,4.91,52304.46,1.00,0.00,1437.45,1.63,43901.73,130.20,1.00,1.00,2.28,959.69,1.00,0.00,42170.83,1.00,1267.78,119.20,1.00,118.34,-32.88,41271.34,20.39,10.41,3.74,21.08,144.38,0.04,2.69
2025-05-23 14:54:00,3.50,0.10,14.00,53.00,39.00,1082.00,1092.00,1099.00,1088.00,0.00,1047.34,956.78,1002.06,-68.97,,27.70,85.98,1.00,5.23,36.90,1.00,30.63,8.33,83.98,1.00,4.89,52304.64,1.00,0.00,1437.45,1.62,43901.79,131.97,1.00,1.00,110.41,957.44,1.00,0.00,42170.83,1.00,1273.75,120.03,1.00,118.88,-68.97,42058.27,21.11,10.82,4.17,21.41,105.99,0.04,2.75
2025-05-23 14:56:00,7.00,0.10,14.00,55.00,49.00,-10.00,2.00,0.00,2.00,0.00,1045.52,952.98,999.25,-42.38,,27.69,86.11,1.00,5.25,37.11,1.00,30.75,8.21,84.00,1.00,4.91,52304.82,1.00,0.00,1436.71,1.64,43901.84,133.83,1.00,1.00,169.15,951.12,1.00,0.00,42170.83,1.00,1289.10,120.96,1.00,119.44,-42.38,41067.64,21.74,10.78,3.86,23.36,87.15,0.04,3.71
2025-05-23 14:58:00,3.20,0.00,14.00,57.00,59.00,-10.00,2.00,0.00,1.00,0.00,1043.90,947.99,995.945,-59.23,,27.69,86.56,1.00,1.23,41.30,1.00,30.33,7.53,84.00,1.00,4.92,52304.98,1.00,0.00,1436.85,1.63,43901.90,135.14,1.00,1.00,175.63,947.99,1.00,0.00,42170.83,1.00,1253.47,121.83,1.00,119.99,-59.23,41615.42,20.54,10.91,4.00,24.60,94.39,0.04,3.29
2025-05-23 15:00:00,3.30,5.20,14.00,59.00,59.00,264.00,281.00,277.00,277.00,0.00,1042.05,946.85,994.45,-35.35,,27.74,86.20,1.00,1.24,38.54,1.00,30.43,7.60,83.99,1.00,4.90,52305.14,1.00,0.00,1437.31,1.64,43901.95,136.01,1.00,1.00,177.67,946.85,1.00,0.00,42170.83,1.00,1282.08,122.63,1.00,120.53,-35.35,42807.19,19.39,10.89,3.63,38.54,102.81,0.04,3.72
2025-05-23 15:02:00,3.30,3.60,15.00,1.00,59.00,542.00,559.00,555.00,550.00,0.00,1040.85,944.61,992.73,-35.98,,27.66,86.15,1.00,1.25,39.93,1.00,30.42,6.85,83.96,1.00,4.87,52305.30,1.00,0.00,1438.75,1.60,43902.01,136.76,1.00,1.00,22.65,944.61,1.00,0.00,42170.83,1.00,1284.10,123.37,1.00,121.07,-35.98,41508.73,20.03,10.75,3.89,40.38,128.98,0.04,4.43
2025-05-23 15:04:00,3.30,0.10,15.00,3.00,59.00,542.00,559.00,555.00,550.00,0.00,1040.24,941.84,991.04,-23.98,,27.78,86.31,1.00,1.36,43.24,1.00,30.35,8.44,83.97,1.00,4.88,52305.47,1.00,0.00,1441.85,1.60,43902.06,137.38,1.00,1.00,89.43,941.84,1.00,0.00,42170.83,1.00,1276.46,124.03,1.00,121.63,-23.98,41270.30,19.77,10.89,3.80,37.02,121.98,0.04,4.44
2025-05-23 15:06:00,3.30,0.10,15.00,5.00,59.00,812.00,825.00,820.00,809.00,0.00,1039.78,941.24,990.51,-31.10,,27.68,86.69,1.00,1.23,40.52,1.00,30.92,8.87,83.99,1.00,4.91,52305.63,1.00,0.00,1436.71,1.57,43902.11,137.82,1.00,1.00,11.00,941.24,1.00,0.00,42170.83,1.00,1300.90,124.57,1.00,122.22,-31.10,42274.88,18.81,10.89,3.79,51.97,124.33,0.04,4.97
2025-05-23 15:08:00,3.30,0.10,15.00,7.00,59.00,812.00,825.00,820.00,808.00,0.00,1037.35,948.02,992.685,2.96,,27.66,85.84,1.00,1.33,40.40,1.00,30.66,8.29,83.99,1.00,4.90,52305.80,1.00,0.00,1437.31,1.59,43902.17,138.31,1.00,1.00,162.61,947.83,1.00,0.00,42186.15,1.00,1280.90,125.08,1.00,122.62,2.96,41055.98,19.99,10.68,3.86,58.21,149.43,0.04,5.59
2025-05-23 15:10:00,3.30,0.10,15.00,9.00,59.00,1088.00,1096.00,1093.00,1078.00,0.00,1037.68,950.64,994.16,-37.25,,27.66,85.81,1.00,1.27,38.88,1.00,30.35,7.50,83.97,1.00,4.92,52305.96,1.00,0.00,1438.10,1.60,43902.22,138.62,1.00,1.00,156.63,950.64,1.00,0.00,42186.15,1.00,1276.94,125.52,1.00,123.14,-37.25,41872.10,18.90,10.64,3.52,73.19,130.53,0.04,5.44
2025-05-23 15:12:00,3.30,0.10,15.00,11.00,59.00,1322.00,1332.00,1349.00,1333.00,0.00,1039.26,953.30,996.28,-54.33,,27.68,85.85,1.00,1.31,41.31,1.00,30.30,6.81,83.96,1.00,4.92,52306.12,1.00,0.00,1438.10,2.16,43902.29,138.67,1.00,1.00,199.09,953.49,1.00,0.00,42186.15,1.00,1287.15,125.90,1.00,123.26,-54.33,41556.25,19.49,10.79,3.84,67.29,124.19,0.07,6.97
2025-05-23 15:14:00,3.30,0.10,15.00,13.00,59.00,-4.00,3.00,0.00,-3.00,0.00,1038.87,952.48,995.675,-48.57,,27.69,85.95,1.00,1.24,39.29,1.00,30.49,7.54,83.96,1.00,4.89,52306.29,1.00,0.00,1438.56,2.19,43902.36,137.56,1.00,1.00,55.44,952.48,1.00,0.00,42186.15,1.00,1285.21,126.11,1.00,123.74,-48.57,42258.17,19.19,10.77,3.58,51.76,151.09,0.07,5.93
